Time (HH:mm:ss.fff),Time (GPS ns),UTC offset (s),Time from start of file (s),Latitude (deg),Longitude (deg),Altitude (m),Velocity north (m/s),Velocity east (m/s),Velocity down (m/s),Acceleration Xv (m/s²),Acceleration Yv (m/s²),Acceleration Zv (m/s²),Heading (deg),Pitch (deg),Roll (deg),Velocity up (m/s),Number of GNSS satellites used (),GpsAttNumObs (),GpsVelNumObs (),Total number of satellites used in position solution (gx/ix only) (),Primary GPS number of satellites tracked (),External GPS number of satellites tracked (),Secondary GPS number of satellites tracked (),GPS position mode (),GPS velocity mode (),GPS dual antenna attitude mode (),Primary GPS position mode (),External GPS position mode (),Secondary GPS position mode (),Position accuracy north (m),Position accuracy east (m),Position accuracy down (m),Heading accuracy (deg),Pitch accuracy (deg),Roll accuracy (deg),GPS satellites used in position solution (gx/ix only) (),Glonass satellites used in position solution (gx/ix only) (),Galileo satellites used in position solution (gx/ix only) (),Beidou satellites used in position solution (gx/ix only) ()
00:27:35.400,1426379273400000000,-18,66.400000000,37.4330633388929,-121.89611867963,7.21820592880249,-0.0032,0.0098,-0.0035,-0.0577,-0.1965,-9.7931,254.643546603093,-0.307506448646713,1.13961305451521,0.0035,15,8,31,15,37,,18,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.026,0.068181977620568,0.0206264806247096,0.0309397209370645,8,7,0,0
00:27:36.400,1426379274400000000,-18,67.400000000,37.4330633248623,-121.896118774708,7.22672939300537,-0.0035,0.0026,-0.0056,-0.0623,-0.1991,-9.8025,254.646468687848,-0.327731858814831,1.15187435133101,0.0056,15,8,31,14,37,,18,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.026,0.068181977620568,0.0206264806247096,0.0303667631419336,8,7,0,0
00:27:37.400,1426379275400000000,-18,68.400000000,37.4330632925106,-121.896118819281,7.22982931137085,-0.004,-0.0011,-0.007,-0.0337,-0.1939,-9.7968,254.652885815153,-0.326585943224569,1.15548398544033,0.007,16,8,32,16,38,,18,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.012,0.027,0.0687549354156988,0.0206264806247096,0.0297938053468028,9,7,0,0
00:27:38.400,1426379276400000000,-18,69.400000000,37.4330633326289,-121.896118850443,7.23456144332886,-0.0024,-0.0049,-0.0081,-0.0503,-0.1979,-9.8018,254.647843786556,-0.316329998691727,1.14700421007239,0.0081,13,8,32,13,38,,19,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.0687549354156988,0.0206264806247096,0.0309397209370645,8,6,0,0
00:27:39.400,1426379277400000000,-18,70.400000000,37.433063407593,-121.896118801448,7.24214839935303,-0.001,-0.0053,-0.007,-0.0708,-0.1929,-9.7707,254.64618220895,-0.319825041242025,1.15107221041782,0.007,16,8,32,16,38,,19,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.026,0.068181977620568,0.0206264806247096,0.0303667631419336,9,7,0,0
00:27:40.400,1426379278400000000,-18,71.400000000,37.4330633021358,-121.896118971535,7.25189161300659,-0.0017,-0.0058,-0.0048,-0.0478,-0.1984,-9.7576,254.645380068037,-0.31117337853555,1.15714556304621,0.0048,13,8,32,16,38,,19,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.012,0.027,0.0687549354156988,0.0206264806247096,0.0297938053468028,9,7,0,0
00:27:41.400,1426379279400000000,-18,72.400000000,37.4330633072918,-121.896118893961,7.24284839630127,0,-0.003,-0.0012,-0.0676,-0.1974,-9.8027,254.643603898872,-0.313006843479969,1.14751987208801,0.0012,8,8,32,13,38,,19,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.026,0.0676090198254371,0.0206264806247096,0.0309397209370645,8,6,0,0
00:27:42.400,1426379280400000000,-18,73.400000000,37.4330633248657,-121.896118772742,7.2327356338501,0.0031,0.0023,0.0028,-0.0465,-0.1887,-9.7963,254.646296800509,-0.320913661052774,1.15743204194378,-0.0028,15,9,31,16,38,,19,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.025,0.0676090198254371,0.0206264806247096,0.0303667631419336,9,7,0,0
00:27:43.400,1426379281400000000,-18,74.400000000,37.4330633476163,-121.896118759876,7.22434759140015,0.0047,0.004,0.0058,-0.0494,-0.191,-9.7623,254.633634433237,-0.313980871731691,1.15559857699936,-0.0058,15,8,31,15,37,,19,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.013,0.012,0.028,0.068181977620568,0.0206264806247096,0.0297938053468028,8,7,0,0
00:27:44.400,1426379282400000000,-18,75.400000000,37.4330633133528,-121.89611876397,7.21936988830566,0.0035,0.0019,0.0071,-0.0745,-0.1875,-9.8205,254.625613024105,-0.310485829181393,1.1439675337582,-0.0071,13,9,31,13,37,,19,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.01,0.026,0.068181977620568,0.0206264806247096,0.0309397209370645,7,6,0,0
00:27:45.400,1426379283400000000,-18,76.400000000,37.4330632804949,-121.896118773631,7.21874284744263,0.0025,-0.0012,0.0052,-0.0479,-0.1853,-9.794,254.629509137112,-0.314840308424387,1.14368105486064,-0.0052,15,9,31,15,37,,19,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.025,0.068181977620568,0.0206264806247096,0.0303667631419336,8,7,0,0
00:27:46.400,1426379284400000000,-18,77.400000000,37.4330632906601,-121.896118871586,7.2143759727478,0.0034,-0.0017,0.0036,-0.0609,-0.194,-9.7907,254.635296010843,-0.310657716519932,1.15027006950464,-0.0036,15,8,31,15,37,,19,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.027,0.068181977620568,0.0200535228295788,0.0280749319614103,8,7,0,0
00:27:47.400,1426379285400000000,-18,78.400000000,37.4330632803686,-121.896118970391,7.20311594009399,0.002,-0.0033,0.0008,-0.0532,-0.1916,-9.7975,254.645093589139,-0.321715801965957,1.14144651945963,-0.0008,13,8,31,13,37,,19,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.028,0.0670360620303063,0.0200535228295788,0.0297938053468028,7,6,0,0
00:27:48.400,1426379286400000000,-18,79.400000000,37.43306328128,-121.896118945165,7.20362949371338,0.0039,-0.0022,0,-0.0607,-0.1985,-9.7974,254.665834661323,-0.334378169238348,1.13944116717667,0,15,8,31,13,37,,19,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.027,0.0676090198254371,0.0206264806247096,0.0315126787321953,7,6,0,0
00:27:49.400,1426379287400000000,-18,80.400000000,37.4330633238175,-121.896118921,7.20752620697021,0.0016,-0.0018,-0.0022,-0.0569,-0.1914,-9.805,254.671105873038,-0.325497323413821,1.13319592720974,0.0022,15,9,31,15,37,,19,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.013,0.013,0.029,0.0693278932108296,0.0206264806247096,0.0315126787321953,8,7,0,0
00:27:50.400,1426379288400000000,-18,81.400000000,37.4330634167595,-121.896118814319,7.20065116882324,0.0018,-0.0019,-0.0008,-0.0475,-0.1969,-9.7895,254.675345760722,-0.321715801965957,1.14608747760019,0.0008,12,9,31,14,37,,19,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.011,0.027,0.0687549354156988,0.0200535228295788,0.0286478897565412,8,7,0,0
00:27:51.400,1426379289400000000,-18,82.400000000,37.4330635603889,-121.896118692733,7.20013952255249,0.0009,-0.0018,0.0005,-0.0625,-0.1976,-9.8007,254.684283902326,-0.310944195417498,1.13858173048397,-0.0005,15,9,30,13,37,,20,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.0687549354156988,0.0200535228295788,0.0297938053468028,7,6,0,0
00:27:52.400,1426379290400000000,-18,83.400000000,37.4330635989006,-121.896118749166,7.18737697601318,-0.0408,-0.1387,0.0373,0.7969,-0.1913,-9.9846,254.687205987081,-0.128285250329791,1.14608747760019,-0.0373,16,9,32,16,38,,20,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.0687549354156988,0.0189076072393172,0.0269290163711487,9,6,0,0
00:27:53.400,1426379291400000000,-18,84.400000000,37.4330619187408,-121.896126250003,7.16829204559326,-0.3177,-1.1452,0.0046,0.8827,-0.239,-9.7426,254.674543619809,-0.0707602876986567,1.15834877441599,-0.0046,7,9,32,16,38,,20,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.025,0.0670360620303063,0.0171887338539247,0.0223453540101021,9,7,0,0
00:27:54.400,1426379292400000000,-18,85.400000000,37.4330580858914,-121.896143935091,7.15711450576782,-0.6258,-2.2467,0.0108,2.0603,-0.196,-9.8799,254.666865985354,0.222078441392707,1.12448696872375,-0.0108,13,9,31,7,37,,20,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.025,0.0676090198254371,0.0177616916490555,0.0246371851906254,7,6,0,0
00:27:55.400,1426379293400000000,-18,86.400000000,37.4330501819438,-121.896179780101,7.15028524398804,-1.1086,-3.949,0.0277,1.4815,-0.1163,-9.9443,254.617477023414,0.214801877394546,1.13359699766633,-0.0277,13,9,30,13,38,,20,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.0699008510059604,0.0189076072393172,0.0263560585760179,7,6,0,0
00:27:56.400,1426379294400000000,-18,87.400000000,37.4330382304609,-121.896233821282,7.13052654266357,-1.5944,-5.7346,0.0103,2.1355,-0.1445,-9.5301,254.682966099398,0.47847705471375,1.1934710872575,-0.0103,13,9,32,13,38,,20,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.027,0.0699008510059604,0.019480565034448,0.0280749319614103,7,6,0,0
00:27:57.400,1426379295400000000,-18,88.400000000,37.4330213043537,-121.896311060142,7.10725831985474,-2.1679,-7.9055,0.0065,1.9717,-0.1675,-9.9051,254.738829484423,0.429661050568604,1.02467772081196,-0.0065,14,9,32,14,38,,20,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.027,0.0699008510059604,0.0200535228295788,0.0297938053468028,8,6,0,0
00:27:58.400,1426379296400000000,-18,89.400000000,37.4329995110098,-121.896410138026,7.08105850219727,-2.6914,-9.7476,0.0652,2.1722,0.1583,-9.4721,254.674658211368,0.349905325486394,0.577885232168948,-0.0652,15,9,29,15,37,,20,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.025,0.0710467665962221,0.0200535228295788,0.0309397209370645,7,6,0,0
00:27:59.400,1426379297400000000,-18,90.400000000,37.4329736598578,-121.896527815545,7.05854797363281,-2.9622,-10.7656,0.0415,0.418,-0.5593,-9.9781,254.685086043239,-0.158250943015133,0.795666490098174,-0.0415,14,9,28,14,35,,20,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.027,0.0704738088010913,0.0189076072393172,0.0309397209370645,8,6,0,0
00:28:00.400,1426379298400000000,-18,91.400000000,37.432946608581,-121.896651629677,6.9893684387207,-3.0544,-11.1331,0.0859,0.4183,-0.3004,-9.9865,254.71682790509,-0.218526103062896,0.872786609322783,-0.0859,14,8,30,14,37,,20,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.013,0.012,0.034,0.0699008510059604,0.0189076072393172,0.0297938053468028,9,6,0,0
00:28:01.400,1426379299400000000,-18,92.400000000,37.4329188119297,-121.89677859224,6.91887187957764,-3.0989,-11.3372,0.1652,-0.1264,-0.3834,-11.1946,254.767935740415,-0.41230042937614,1.16241677476141,-0.1652,7,8,30,14,36,,20,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.014,0.013,0.035,0.0716197243913529,0.0189076072393172,0.0315126787321953,9,5,0,0
00:28:02.400,1426379300400000000,-18,93.400000000,37.4328908054407,-121.896907095328,6.894606590271,-3.121,-11.4216,-0.0104,-0.0617,-0.3406,-10.7699,254.864078058438,-0.0823340351602993,1.49639387354317,0.0104,11,8,30,11,37,,20,gxFloat (23),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.013,0.012,0.034,0.0716197243913529,0.0189076072393172,0.0315126787321953,8,4,0,0
00:28:03.400,1426379301400000000,-18,94.400000000,37.4328624902533,-121.897036681339,6.83903503417969,-3.2004,-11.5214,0.0948,-0.0124,-0.4528,-10.0076,254.637129475787,-0.419233218697223,1.25185548658134,-0.0948,15,8,30,15,37,,20,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.014,0.014,0.033,0.0721926821864837,0.029220847551672,0.0378152144786343,9,6,0,0
00:28:04.400,1426379302400000000,-18,95.400000000,37.43283298536,-121.897169417867,6.77937698364258,-3.4024,-12.1934,0.0299,1.3039,-0.0977,-9.4757,254.548836679557,0.139457927334842,1.11795524985926,-0.0299,15,8,29,15,35,,20,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.018,0.017,0.034,0.0721926821864837,0.0269290163711487,0.0332315521175878,9,7,0,0
00:28:05.400,1426379303400000000,-18,96.400000000,37.4328010687689,-121.897312651921,6.74644756317139,-3.6076,-13.0302,0.0819,0.0108,-0.0496,-9.6785,254.675173873384,-0.0595876106936056,1.32548056325565,-0.0819,13,8,28,13,36,,20,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.017,0.016,0.032,0.0727656399816146,0.0320856365273261,0.0372422566835035,8,5,0,0
00:28:06.400,1426379304400000000,-18,97.400000000,37.4327686680112,-121.89746022629,6.72312545776367,-3.615,-13.1009,0.0961,-0.2308,0.0326,-9.4757,254.89329890599,-0.447594629556199,1.83478274734743,-0.0961,13,6,27,10,35,,20,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.014,0.012,0.03,0.0727656399816146,0.0332315521175878,0.038961130068896,7,5,0,0
00:28:07.400,1426379305400000000,-18,98.400000000,37.4327365210695,-121.897609001925,6.607825756073,-3.5625,-13.2187,0.0369,-0.0357,-0.0454,-11.0353,255.109303994754,-0.216578046559451,1.8976935132528,-0.0369,13,5,25,15,34,,17,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.027,0.0727656399816146,0.0280749319614103,0.0338045099127186,9,6,0,0
00:28:08.400,1426379306400000000,-18,99.400000000,37.4327043134417,-121.897758067826,6.59825277328491,-3.5956,-13.1121,-0.0261,-0.0157,-0.7472,-9.647,254.790796756441,-0.161516802447379,2.16738474742088,0.0261,14,4,27,14,36,,16,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.026,0.0716197243913529,0.0240642273954946,0.0280749319614103,8,5,0,0
00:28:09.400,1426379307400000000,-18,100.400000000,37.4326720460175,-121.897904699457,6.55716228485107,-3.5093,-12.8003,-0.0259,-0.1664,-0.5904,-9.5708,254.815147462734,-0.149255505631579,2.06310642870707,0.0259,11,4,27,11,34,,16,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.007,0.027,0.0721926821864837,0.0246371851906254,0.0297938053468028,7,4,0,0
00:28:10.400,1426379308400000000,-18,101.400000000,37.4326406869195,-121.898047007529,6.54966974258423,-3.4263,-12.3926,0.0362,-0.6548,-0.0869,-8.8891,254.66973077433,-0.281093094291182,2.04259453964138,-0.0362,11,4,25,11,31,,16,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.029,0.0727656399816146,0.0263560585760179,0.0326585943224569,7,4,0,0
00:28:11.400,1426379309400000000,-18,102.400000000,37.4326104201782,-121.898183194829,6.54339504241943,-3.2601,-11.723,0.019,-0.6511,-0.0705,-9.7966,254.563905469569,-0.313637097054613,1.60405264324825,-0.019,12,4,25,12,31,,16,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.014,0.013,0.032,0.0721926821864837,0.0240642273954946,0.0338045099127186,7,5,0,0
00:28:12.400,1426379310400000000,-18,103.400000000,37.4325822884679,-121.89830884223,6.50985336303711,-2.8888,-10.2712,0.0589,-2.1325,0.0245,-9.7004,254.559665581885,-0.974543913738017,1.58371264152111,-0.0589,11,6,25,11,32,,16,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.013,0.011,0.031,0.0721926821864837,0.0246371851906254,0.035523383298111,7,5,0,0
00:28:13.400,1426379311400000000,-18,104.400000000,37.4325589549664,-121.898413735676,6.47876596450806,-2.3021,-8.3513,0.0535,-2.019,0.1955,-9.6984,254.888657947849,-0.858118889767434,1.3738954969442,-0.0535,14,6,26,14,33,,16,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.029,0.0727656399816146,0.0183346494441863,0.0297938053468028,8,6,0,0
00:28:14.400,1426379312400000000,-18,105.400000000,37.4325404821857,-121.898500033963,6.44836282730103,-1.8662,-7.0749,0.0443,-1.1653,-0.2227,-10.2644,255.476856420331,-0.557545230441804,1.58096244410448,-0.0443,14,6,27,15,33,,17,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.03,0.0716197243913529,0.0171887338539247,0.0263560585760179,9,6,0,0
00:28:15.400,1426379313400000000,-18,106.400000000,37.4325250792011,-121.898574756148,6.45067167282104,-1.5752,-6.1867,0.0339,-0.8195,-0.3071,-9.6819,256.022025762398,-0.450001052295748,1.81066122417243,-0.0339,11,6,26,11,33,,16,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.013,0.012,0.034,0.0721926821864837,0.0177616916490555,0.0280749319614103,6,5,0,0
00:28:16.400,1426379314400000000,-18,107.400000000,37.432511916664,-121.898642314311,6.44982862472534,-1.3389,-5.9217,0.0519,-0.1838,-0.0998,-10.0682,257.493954338089,-0.283900587487323,1.91138720455643,-0.0519,6,6,26,6,32,,16,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.014,0.012,0.033,0.0721926821864837,0.0177616916490555,0.0297938053468028,6,5,0,0
00:28:17.400,1426379315400000000,-18,108.400000000,37.4325005678235,-121.898707599297,6.43988561630249,-1.1514,-5.5522,0.0453,-0.7412,-0.2428,-9.3952,258.613284686656,-0.386689215933793,1.89133368172685,-0.0453,13,6,26,6,32,,16,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.01,0.031,0.0710467665962221,0.0183346494441863,0.0309397209370645,6,3,0,0
00:28:18.400,1426379316400000000,-18,109.400000000,37.4324911490758,-121.898766014911,6.43046951293945,-0.9003,-4.7278,0.0341,-1.0783,-0.2609,-9.4978,259.449860363327,-0.564019653526782,2.05926761147969,-0.0341,15,6,28,15,33,,16,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.031,0.0704738088010913,0.0177616916490555,0.029220847551672,9,6,0,0
00:28:19.400,1426379317400000000,-18,110.400000000,37.4324840566414,-121.898814478487,6.38791990280151,-0.6933,-3.8589,0.0026,-1.0327,-0.3315,-9.4009,260.135805435658,-0.671850310570403,2.11421426403274,-0.0026,7,6,28,15,34,,16,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.009,0.032,0.0704738088010913,0.0171887338539247,0.0263560585760179,9,6,0,0
00:28:20.400,1426379318400000000,-18,111.400000000,37.4324787670211,-121.898853027934,6.32568407058716,-0.4728,-2.8749,-0.0091,-1.3972,-0.2281,-9.9843,260.682120693315,-0.661766253376101,2.1543213096919,0.0091,7,6,28,8,35,,17,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.009,0.032,0.0699008510059604,0.0177616916490555,0.0275019741662795,7,6,0,0
00:28:21.400,1426379319400000000,-18,112.400000000,37.4324754292443,-121.89887828831,6.2938380241394,-0.2608,-1.6145,0.0064,-1.2719,-0.2368,-9.9486,261.06038742966,-0.660276563108761,2.23923365493028,-0.0064,7,6,28,7,35,,18,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.016,0.014,0.032,0.0699008510059604,0.0275019741662795,0.0349504255029802,7,6,0,0
00:28:22.400,1426379320400000000,-18,113.400000000,37.4324741284078,-121.898889322501,6.29789972305298,-0.0784,-0.4445,0.0101,-1.0197,-0.3826,-9.8151,261.221846936328,-0.615127488852452,2.31028042152651,-0.0101,15,7,28,7,34,,18,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.016,0.015,0.031,0.0704738088010913,0.0286478897565412,0.0372422566835035,7,6,0,0
00:28:23.400,1426379321400000000,-18,114.400000000,37.4324740550134,-121.898890628478,6.30268621444702,-0.0076,-0.0025,-0.0193,-0.3023,-0.379,-9.8167,261.250494826085,-0.37511546847215,2.31297332316362,0.0193,15,7,28,15,34,,18,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.03,0.0699008510059604,0.0332315521175878,0.0383881722737652,9,6,0,0
00:28:24.400,1426379322400000000,-18,115.400000000,37.432473995331,-121.89889081336,6.30450057983398,-0.0079,0.0025,-0.0096,0.0186,-0.3931,-9.8239,261.2557660378,-0.412013950478575,2.31870290111493,0.0096,14,7,30,14,35,,18,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.0699008510059604,0.0320856365273261,0.0372422566835035,8,6,0,0
00:28:25.400,1426379323400000000,-18,116.400000000,37.4324737513208,-121.898891654876,6.33751916885376,-0.0437,-0.274,-0.0195,0.4643,-0.3438,-9.799,261.275132011275,-0.255940247084939,2.30386329422104,0.0195,7,8,30,14,35,,19,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.009,0.032,0.0704738088010913,0.0309397209370645,0.0338045099127186,8,6,0,0
00:28:26.400,1426379324400000000,-18,117.400000000,37.4324730447607,-121.898897336254,6.41487550735474,-0.1076,-0.7204,-0.0072,0.3444,-0.3424,-9.7602,261.285559843147,-0.273759234513507,2.26198007939698,0.0072,12,9,31,12,36,,19,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.021,0.02,0.04,0.0699008510059604,0.0332315521175878,0.0366692988883727,7,6,0,0
00:28:27.400,1426379325400000000,-18,118.400000000,37.4324720121744,-121.898905655266,6.41764640808105,-0.1027,-0.7071,-0.0046,-0.2888,-0.366,-9.796,261.41229810743,-0.339133718937934,2.25825585372863,0.0046,12,9,28,12,34,,19,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.021,0.02,0.039,0.0693278932108296,0.0343774677078494,0.0395340878640268,6,6,0,0
00:28:28.400,1426379326400000000,-18,119.400000000,37.4324711369604,-121.898912116797,6.35540676116943,-0.0505,-0.332,0.0097,-0.494,-0.347,-9.749,261.387317147562,-0.357754847279686,2.21963849833681,-0.0097,14,9,31,14,36,,19,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.015,0.014,0.036,0.0693278932108296,0.0343774677078494,0.0395340878640268,7,6,0,0
